email,Location,Timestamp,Unit Price,Max_unit_price,Products List
Lia,benchmark location 2 supermarket Purpose black,2024-01-16 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-01-16 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-01-23 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-01-23 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-01-30 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-02-06 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-02-13 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-02-13 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-02-20 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-02-20 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-02-27 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-02-27 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-03-05 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-03-05 8:00:00,90,90,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-03-12 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-03-12 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-03-19 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-03-19 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-03-26 8:00:00,19.75,19.75,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-03-26 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-04-02 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-04-02 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-04-09 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-04-09 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-04-16 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-04-16 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-04-23 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-04-23 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-04-30 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-04-30 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-05-07 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 2 supermarket Purpose black,2024-05-07 8:00:00,25,25,Red Onion Grade B
Lia,benchmark location 1 Sunday market Piaza,2024-04-23 8:00:00,35,35,Red Onion Grade C
Lia,benchmark location 1 Sunday market Piaza,2024-05-07 8:00:00,35,35,Red Onion Grade C
Lia,benchmark location 2 Sunday market Bole,2024-01-02 8:00:00,37,37,Red Onion Grade C
Lia,benchmark location 2 Sunday market Bole,2024-04-23 8:00:00,40,40,Red Onion Grade C
Lia,benchmark location 3 Sunday market Gerji,2024-04-23 8:00:00,30,30,Red Onion Grade C
Lia,benchmark location 1 Suk Bole,2024-01-02 8:00:00,40,40,Red Onion Grade C
Lia,benchmark location 1 Suk Bole,2024-04-23 8:00:00,50,50,Red Onion Grade C
Lia,benchmark location 1 Suk Bole,2024-04-23 8:00:00,50,50,Red Onion Grade C
Lia,benchmark location 1 Suk Bole,2024-05-07 8:00:00,40,40,Red Onion Grade C
Lia,benchmark location 2 Suk Gulele,2024-05-07 8:00:00,40,40,Red Onion Grade C
Lia,benchmark location 2 Suk Gulele,2024-05-07 8:00:00,35,35,Red Onion Grade C
Lia,benchmark location 3 Suk Yeka,2024-03-26 8:00:00,50,50,Red Onion Grade C
Lia,benchmark location 3 Suk Yeka,2024-04-23 8:00:00,40,40,Red Onion Grade C
Lia,benchmark location 3 Suk Yeka,2024-04-30 8:00:00,30,30,Red Onion Grade C
Lia,benchmark location 3 Suk Yeka,2024-05-07 8:00:00,45,45,Red Onion Grade C
Lia,benchmark location 3 Suk Yeka,2024-05-07 8:00:00,40,40,Red Onion Grade C
Lia,benchmark location 4 Suk Arada,2024-04-23 8:00:00,40,40,Red Onion Grade C
Lia,benchmark location 4 Suk Arada,2024-04-30 8:00:00,40,40,Red Onion Grade C
Lia,benchmark location 4 Suk Arada,2024-05-07 8:00:00,40,40,Red Onion Grade C
Lia,benchmark location 5 Suk Lideta,2024-04-30 8:00:00,40,40,Red Onion Grade C
Lia,benchmark location 5 Suk Lideta,2024-05-07 8:00:00,35,35,Red Onion Grade C
Lia,benchmark location 5 Suk Lideta,2024-05-07 8:00:00,40,40,Red Onion Grade C
Lia,benchmark location 2 supermarket Purpose black,2024-01-02 8:00:00,40,40,Red Onion Grade C
Lia,benchmark location 2 supermarket Purpose black,2024-03-26 8:00:00,25,25,Red Onion Grade C
Lia,benchmark location 1 Sunday market Piaza,2024-01-23 8:00:00,40,40,Potatoes
Lia,benchmark location 1 Sunday market Piaza,2024-01-30 8:00:00,25,25,Potatoes
Lia,benchmark location 1 Sunday market Piaza,2024-02-06 8:00:00,25,25,Potatoes
Lia,benchmark location 1 Sunday market Piaza,2024-02-20 8:00:00,35,35,Potatoes
Lia,benchmark location 1 Sunday market Piaza,2024-02-27 8:00:00,25,25,Potatoes
Lia,benchmark location 1 Sunday market Piaza,2024-03-05 8:00:00,30,30,Potatoes
Lia,benchmark location 1 Sunday market Piaza,2024-03-12 8:00:00,25,25,Potatoes
Lia,benchmark location 1 Sunday market Piaza,2024-03-19 8:00:00,35,35,Potatoes
Lia,benchmark location 1 Sunday market Piaza,2024-03-26 8:00:00,35,35,Potatoes
Lia,benchmark location 1 Sunday market Piaza,2024-04-02 8:00:00,30,30,Potatoes
Lia,benchmark location 1 Sunday market Piaza,2024-04-09 8:00:00,40,40,Potatoes
Lia,benchmark location 1 Sunday market Piaza,2024-04-16 8:00:00,35,35,Potatoes
Lia,benchmark location 1 Sunday market Piaza,2024-04-23 8:00:00,35,35,Potatoes
Lia,benchmark location 1 Sunday market Piaza,2024-04-30 8:00:00,30,30,Potatoes
Lia,benchmark location 1 Sunday market Piaza,2024-05-07 8:00:00,30,30,Potatoes
Lia,benchmark location 2 Sunday market Bole,2024-01-02 8:00:00,37,37,Potatoes
Lia,benchmark location 2 Sunday market Bole,2024-01-30 8:00:00,25,25,Potatoes
Lia,benchmark location 2 Sunday market Bole,2024-01-30 8:00:00,40,40,Potatoes
Lia,benchmark location 2 Sunday market Bole,2024-02-06 8:00:00,27,27,Potatoes
Lia,benchmark location 2 Sunday market Bole,2024-02-13 8:00:00,35,35,Potatoes
Lia,benchmark location 2 Sunday market Bole,2024-02-20 8:00:00,30,30,Potatoes
Lia,benchmark location 2 Sunday market Bole,2024-02-27 8:00:00,35,35,Potatoes
Lia,benchmark location 2 Sunday market Bole,2024-03-05 8:00:00,30,30,Potatoes
Lia,benchmark location 2 Sunday market Bole,2024-03-12 8:00:00,35,35,Potatoes
Lia,benchmark location 2 Sunday market Bole,2024-03-19 8:00:00,30,30,Potatoes
Lia,benchmark location 2 Sunday market Bole,2024-03-26 8:00:00,35,35,Potatoes
Lia,benchmark location 2 Sunday market Bole,2024-04-02 8:00:00,35,35,Potatoes
Lia,benchmark location 2 Sunday market Bole,2024-04-09 8:00:00,35,35,Potatoes
Lia,benchmark location 2 Sunday market Bole,2024-04-16 8:00:00,35,35,Potatoes
Lia,benchmark location 2 Sunday market Bole,2024-04-23 8:00:00,35,35,Potatoes
Lia,benchmark location 2 Sunday market Bole,2024-04-30 8:00:00,35,35,Potatoes
Lia,benchmark location 2 Sunday market Bole,2024-05-07 8:00:00,35,35,Potatoes
Lia,benchmark location 3 Sunday market Gerji,2024-01-30 8:00:00,25,25,Potatoes
Lia,benchmark location 3 Sunday market Gerji,2024-02-06 8:00:00,25,25,Potatoes
Lia,benchmark location 3 Sunday market Gerji,2024-02-13 8:00:00,35,35,Potatoes
Lia,benchmark location 3 Sunday market Gerji,2024-02-20 8:00:00,35,35,Potatoes
Lia,benchmark location 3 Sunday market Gerji,2024-02-27 8:00:00,30,30,Potatoes
Lia,benchmark location 3 Sunday market Gerji,2024-03-05 8:00:00,30,30,Potatoes
Lia,benchmark location 3 Sunday market Gerji,2024-03-12 8:00:00,30,30,Potatoes
Lia,benchmark location 3 Sunday market Gerji,2024-03-19 8:00:00,33,33,Potatoes
Lia,benchmark location 3 Sunday market Gerji,2024-03-26 8:00:00,30,30,Potatoes
Lia,benchmark location 3 Sunday market Gerji,2024-04-02 8:00:00,35,35,Potatoes
Lia,benchmark location 3 Sunday market Gerji,2024-04-09 8:00:00,35,35,Potatoes
Lia,benchmark location 3 Sunday market Gerji,2024-04-16 8:00:00,30,30,Potatoes
Lia,benchmark location 3 Sunday market Gerji,2024-04-23 8:00:00,30,30,Potatoes
Lia,benchmark location 3 Sunday market Gerji,2024-04-30 8:00:00,30,30,Potatoes
Lia,benchmark location 3 Sunday market Gerji,2024-05-07 8:00:00,35,35,Potatoes
Lia,benchmark location 1 Suk Bole,2024-01-02 8:00:00,40,40,Potatoes
Lia,benchmark location 1 Suk Bole,2024-01-23 8:00:00,35,35,Potatoes
Lia,benchmark location 1 Suk Bole,2024-01-30 8:00:00,30,30,Potatoes
Lia,benchmark location 1 Suk Bole,2024-01-30 8:00:00,35,35,Potatoes
Lia,benchmark location 1 Suk Bole,2024-02-06 8:00:00,35,35,Potatoes
Lia,benchmark location 1 Suk Bole,2024-02-06 8:00:00,25,25,Potatoes
Lia,benchmark location 1 Suk Bole,2024-02-13 8:00:00,40,40,Potatoes
Lia,benchmark location 1 Suk Bole,2024-02-13 8:00:00,40,40,Potatoes
Lia,benchmark location 1 Suk Bole,2024-02-20 8:00:00,40,40,Potatoes
Lia,benchmark location 1 Suk Bole,2024-02-20 8:00:00,40,40,Potatoes
Lia,benchmark location 1 Suk Bole,2024-02-27 8:00:00,40,40,Potatoes
Lia,benchmark location 1 Suk Bole,2024-02-27 8:00:00,35,35,Potatoes
Lia,benchmark location 1 Suk Bole,2024-03-05 8:00:00,35,35,Potatoes
Lia,benchmark location 1 Suk Bole,2024-03-05 8:00:00,40,40,Potatoes
Lia,benchmark location 1 Suk Bole,2024-03-12 8:00:00,40,40,Potatoes
Lia,benchmark location 1 Suk Bole,2024-03-12 8:00:00,40,40,Potatoes
Lia,benchmark location 1 Suk Bole,2024-03-19 8:00:00,40,40,Potatoes
Lia,benchmark location 1 Suk Bole,2024-03-19 8:00:00,40,40,Potatoes
Lia,benchmark location 1 Suk Bole,2024-03-26 8:00:00,45,45,Potatoes
Lia,benchmark location 1 Suk Bole,2024-03-26 8:00:00,50,50,Potatoes
Lia,benchmark location 1 Suk Bole,2024-04-02 8:00:00,45,45,Potatoes
Lia,benchmark location 1 Suk Bole,2024-04-02 8:00:00,40,40,Potatoes
Lia,benchmark location 1 Suk Bole,2024-04-09 8:00:00,45,45,Potatoes
Lia,benchmark location 1 Suk Bole,2024-04-09 8:00:00,40,40,Potatoes
Lia,benchmark location 1 Suk Bole,2024-04-16 8:00:00,40,40,Potatoes
Lia,benchmark location 1 Suk Bole,2024-04-16 8:00:00,45,45,Potatoes
Lia,benchmark location 1 Suk Bole,2024-04-23 8:00:00,40,40,Potatoes
Lia,benchmark location 1 Suk Bole,2024-04-23 8:00:00,35,35,Potatoes
Lia,benchmark location 1 Suk Bole,2024-04-30 8:00:00,40,40,Potatoes
Lia,benchmark location 1 Suk Bole,2024-04-30 8:00:00,38,38,Potatoes
Lia,benchmark location 1 Suk Bole,2024-05-07 8:00:00,35,35,Potatoes
Lia,benchmark location 1 Suk Bole,2024-05-07 8:00:00,35,35,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-01-23 8:00:00,40,40,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-01-30 8:00:00,40,40,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-01-30 8:00:00,40,40,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-02-06 8:00:00,40,40,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-02-06 8:00:00,30,30,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-02-13 8:00:00,30,30,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-02-13 8:00:00,20,20,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-02-20 8:00:00,30,30,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-02-20 8:00:00,40,40,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-02-27 8:00:00,35,35,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-02-27 8:00:00,35,35,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-03-05 8:00:00,35,35,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-03-05 8:00:00,30,30,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-03-12 8:00:00,40,40,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-03-12 8:00:00,40,40,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-03-19 8:00:00,40,40,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-03-19 8:00:00,40,40,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-03-26 8:00:00,40,40,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-03-26 8:00:00,40,40,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-04-02 8:00:00,40,40,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-04-02 8:00:00,40,40,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-04-09 8:00:00,45,45,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-04-09 8:00:00,40,40,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-04-16 8:00:00,45,45,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-04-16 8:00:00,40,40,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-04-23 8:00:00,40,40,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-04-23 8:00:00,40,40,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-04-30 8:00:00,35,35,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-04-30 8:00:00,30,30,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-05-07 8:00:00,35,35,Potatoes
Lia,benchmark location 2 Suk Gulele,2024-05-07 8:00:00,30,30,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-01-23 8:00:00,30,30,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-01-30 8:00:00,40,40,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-01-30 8:00:00,30,30,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-02-06 8:00:00,35,35,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-02-06 8:00:00,25,25,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-02-13 8:00:00,35,35,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-02-13 8:00:00,35,35,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-02-20 8:00:00,40,40,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-02-20 8:00:00,34,34,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-02-27 8:00:00,35,35,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-02-27 8:00:00,35,35,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-03-05 8:00:00,30,30,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-03-05 8:00:00,35,35,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-03-12 8:00:00,35,35,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-03-12 8:00:00,40,40,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-03-19 8:00:00,40,40,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-03-19 8:00:00,35,35,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-03-26 8:00:00,40,40,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-03-26 8:00:00,45,45,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-04-02 8:00:00,40,40,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-04-02 8:00:00,40,40,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-04-09 8:00:00,40,40,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-04-09 8:00:00,40,40,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-04-16 8:00:00,45,45,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-04-16 8:00:00,35,35,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-04-23 8:00:00,35,35,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-04-23 8:00:00,35,35,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-04-30 8:00:00,35,35,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-04-30 8:00:00,30,30,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-05-07 8:00:00,35,35,Potatoes
Lia,benchmark location 3 Suk Yeka,2024-05-07 8:00:00,27,27,Potatoes
Lia,benchmark location 4 Suk Arada,2024-01-23 8:00:00,30,30,Potatoes
Lia,benchmark location 4 Suk Arada,2024-01-30 8:00:00,30,30,Potatoes
Lia,benchmark location 4 Suk Arada,2024-01-30 8:00:00,35,35,Potatoes
Lia,benchmark location 4 Suk Arada,2024-02-06 8:00:00,25,25,Potatoes
Lia,benchmark location 4 Suk Arada,2024-02-06 8:00:00,30,30,Potatoes
Lia,benchmark location 4 Suk Arada,2024-02-13 8:00:00,30,30,Potatoes
Lia,benchmark location 4 Suk Arada,2024-02-13 8:00:00,40,40,Potatoes
Lia,benchmark location 4 Suk Arada,2024-02-20 8:00:00,40,40,Potatoes
Lia,benchmark location 4 Suk Arada,2024-02-20 8:00:00,35,35,Potatoes
Lia,benchmark location 4 Suk Arada,2024-02-27 8:00:00,40,40,Potatoes
Lia,benchmark location 4 Suk Arada,2024-02-27 8:00:00,30,30,Potatoes
Lia,benchmark location 4 Suk Arada,2024-03-05 8:00:00,35,35,Potatoes
Lia,benchmark location 4 Suk Arada,2024-03-05 8:00:00,30,30,Potatoes
Lia,benchmark location 4 Suk Arada,2024-03-12 8:00:00,35,35,Potatoes
Lia,benchmark location 4 Suk Arada,2024-03-12 8:00:00,45,45,Potatoes
Lia,benchmark location 4 Suk Arada,2024-03-19 8:00:00,40,40,Potatoes
Lia,benchmark location 4 Suk Arada,2024-03-19 8:00:00,35,35,Potatoes
Lia,benchmark location 4 Suk Arada,2024-03-26 8:00:00,40,40,Potatoes
Lia,benchmark location 4 Suk Arada,2024-03-26 8:00:00,40,40,Potatoes
Lia,benchmark location 4 Suk Arada,2024-04-02 8:00:00,45,45,Potatoes
Lia,benchmark location 4 Suk Arada,2024-04-02 8:00:00,40,40,Potatoes
Lia,benchmark location 4 Suk Arada,2024-04-09 8:00:00,45,45,Potatoes
Lia,benchmark location 4 Suk Arada,2024-04-09 8:00:00,40,40,Potatoes
Lia,benchmark location 4 Suk Arada,2024-04-16 8:00:00,45,45,Potatoes
Lia,benchmark location 4 Suk Arada,2024-04-16 8:00:00,40,40,Potatoes
Lia,benchmark location 4 Suk Arada,2024-04-23 8:00:00,40,40,Potatoes
Lia,benchmark location 4 Suk Arada,2024-04-23 8:00:00,35,35,Potatoes
Lia,benchmark location 4 Suk Arada,2024-04-30 8:00:00,35,35,Potatoes
Lia,benchmark location 4 Suk Arada,2024-04-30 8:00:00,35,35,Potatoes
Lia,benchmark location 4 Suk Arada,2024-05-07 8:00:00,35,35,Potatoes
Lia,benchmark location 4 Suk Arada,2024-05-07 8:00:00,35,35,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-01-23 8:00:00,40,40,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-01-30 8:00:00,30,30,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-01-30 8:00:00,35,35,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-02-06 8:00:00,28,28,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-02-06 8:00:00,30,30,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-02-13 8:00:00,40,40,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-02-13 8:00:00,35,35,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-02-20 8:00:00,35,35,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-02-20 8:00:00,40,40,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-02-27 8:00:00,30,30,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-02-27 8:00:00,40,40,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-03-05 8:00:00,40,40,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-03-05 8:00:00,40,40,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-03-12 8:00:00,35,35,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-03-12 8:00:00,35,35,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-03-19 8:00:00,35,35,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-03-19 8:00:00,35,35,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-03-26 8:00:00,40,40,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-03-26 8:00:00,45,45,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-04-02 8:00:00,45,45,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-04-02 8:00:00,40,40,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-04-09 8:00:00,40,40,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-04-09 8:00:00,35,35,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-04-16 8:00:00,40,40,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-04-16 8:00:00,40,40,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-04-23 8:00:00,40,40,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-04-23 8:00:00,35,35,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-04-30 8:00:00,35,35,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-04-30 8:00:00,30,30,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-05-07 8:00:00,40,40,Potatoes
Lia,benchmark location 5 Suk Lideta,2024-05-07 8:00:00,30,30,Potatoes
Lia,benchmark location 1 supermarket Queens,2024-01-23 8:00:00,30,30,Potatoes
Lia,benchmark location 1 supermarket Queens,2024-01-30 8:00:00,32,32,Potatoes
Lia,benchmark location 1 supermarket Queens,2024-02-06 8:00:00,20,20,Potatoes
Lia,benchmark location 1 supermarket Queens,2024-02-06 8:00:00,18,18,Potatoes
Lia,benchmark location 1 supermarket Queens,2024-02-13 8:00:00,37,37,Potatoes
Lia,benchmark location 1 supermarket Queens,2024-02-13 8:00:00,37,37,Potatoes
Lia,benchmark location 1 supermarket Queens,2024-02-20 8:00:00,37,37,Potatoes
Lia,benchmark location 1 supermarket Queens,2024-02-20 8:00:00,37,37,Potatoes
Lia,benchmark location 1 supermarket Queens,2024-02-27 8:00:00,37,37,Potatoes
Lia,benchmark location 1 supermarket Queens,2024-02-27 8:00:00,37,37,Potatoes
